reference,hypothesis,wer,wacc,plausibility,norm_plausibility,hallucination_like,hallucination_wacc_threshold,hallucination_plausibility_threshold,2gram_reps,3gram_reps,4gram_reps,config,config_family,noise_pct,perturbation,perturb_family,perturb_amplitude,perturb_duration,perturb_label
its shape and coloration is reminiscent of a brown trout,its shape and coloration is reminiscent of a brown trout,0.0,1.0,0.0116,1.0,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
the album was well received by several critics,the album was well received by several critics,0.0,1.0,0.014,1.0,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
alcoholics may also require treatment for other psychotropic drug addictions and drug dependences,alcoholics may also require treatment for other psychotropic drug addictions and drug dependence,0.0769,0.9231,0.0213,1.0,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
this convention is a natural,this convention is a natural,0.0,1.0,0.0037,1.0,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
otters have interesting features,otters have interesting features,0.0,1.0,0.0011,1.0,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
unfortunately there s not enough of that to be found in this game,unfortunately there s not enough of that to be found in this day,0.0769,0.9231,0.0088,0.8492,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
three,three,0.0,1.0,0.0,0.0,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
it is the only paxton township statewide,it is only paxton township statewide,0.1429,0.8571,0.0002,0.2318,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
you re a good lad you know he told his son with stern eyes,you re a good lad you know told his son with stern eyes,0.0714,0.9286,0.0025,0.5995,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
thailand turned out to be a very satisfying holiday,thailand turned out to be a very satisfying holiday,0.0,1.0,0.0071,1.0,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
originally the finale for the sixth season was promoted as a cliff hanger,originally the finale for the sixth season was promoted as a clip tender,0.1538,0.8462,0.0022,0.2471,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
the internet is built upon many protocols which complement each other perfectly,the internet is built upon many protocols which complement each other perfectly,0.0,1.0,0.0096,1.0,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
krasnov,grass not,2.0,-1.0,0.0007,1.0,1,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
he was unable to get ice in nearby niort,he was unable to get ice in nearby new york,0.2222,0.7778,0.0038,1.0,1,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
loggers fishermen and ranchers incorporated it in their jargon,loggers fishermen and ranchers incorporated it in their jargon,0.0,1.0,0.0014,1.0,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
the flooded region includes ontario s lost villages,the flooded region includes an area of lost villages,0.375,0.625,0.0023,1.0,1,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
this desert was once a sea he said,this desert was once a sea he said,0.0,1.0,0.0027,1.0,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
and the big persian knew of his existence before he did of hers,and the big persian knew of his existence before he did of hers,0.0,1.0,0.0041,1.0,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
four doors lead from the landing into two bedrooms a closet and a small but functional bathroom,four doors lead from the landing into two bedrooms a closet and a small but functional bathroom,0.0,1.0,0.0052,1.0,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
sword art online is a popular anime,sold at online is a popular anime,0.2857,0.7143,0.001,0.4207,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
but after musial injured his pitching arm his career was in serious jeopardy,but after no solid judas pitching there his career was in serious jeopardy,0.3077,0.6923,0.0014,0.3513,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
i can reassure you that we won t retreat until the peace is secured,i can reassure you that we won t retreat until the peace is secured,0.0,1.0,0.0061,1.0,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
norfolk island is the only non mainland australian territory to have had self governance,norfolk island is the only non manganese student territory to have had self governance,0.1429,0.8571,0.0032,0.6717,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
that seems like a very strange thing for dogs to do,it seems like a very strange thing for dogs to do,0.0909,0.9091,0.0324,0.8617,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
the region remains neglected by the state government and the district administration,the region remains neglected by the state government and the district administration,0.0,1.0,0.0101,1.0,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
near the beachouse is a large modern playground,near the beach house is a large modern playground,0.25,0.75,0.0057,1.0,1,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
no change is permissible in regard to festivals and dates,no change is permissible in regards to festivals and dates,0.1,0.9,0.0043,0.9092,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
sorry the test period expired,sorry the test period expired,0.0,1.0,0.0015,1.0,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
he was born in bramley yorkshire and educated at leeds grammar school,he was born in bramley yorkshire and educated at leeds grammar school,0.0,1.0,0.0068,1.0,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
however there are some issues that came out full colored to celebrate certain anniversaries,however there are some issues that came up through color to celebrate certain anniversaries,0.2143,0.7857,0.0062,1.0,1,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
what do you want me to say,what do you want me to say,0.0,1.0,0.0972,1.0,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
there was a loud shriek from a woman standing behind us,there was a loud shake from a woman standing behind us,0.0909,0.9091,0.0187,0.6317,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
the prototype was converted into a factory fire engine for the peugeot plant,the prototype was converted into a factory fire engine for the perjopla,0.1538,0.8462,0.0028,0.4119,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
his hands began to tremble and the woman sensed it,his hands began to tremble at the woman s handshake,0.3,0.7,0.0068,0.3404,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
i thought you knew,i thought ye knew,0.25,0.75,0.0004,0.1456,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
they sometimes have a central tune which some of the strains are based on,they sometimes have a central tune which some of the strains are based on,0.0,1.0,0.0084,1.0,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
blackmar life of chas,like my life of chess,0.75,0.25,0.0018,1.0,1,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
his mother was of part german descent,his mother was of part german descent,0.0,1.0,0.0019,1.0,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
charly was now alone,charlie was now alone,0.25,0.75,0.0031,1.0,1,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
his twin brother died from kidney failure,his twin brother died from kidney failure,0.0,1.0,0.0131,1.0,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
i ve stuck it back together,i have stuck it back together,0.1667,0.8333,0.0063,1.0,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
it s not one of those complicated things,city is more clearly visible,1.0,0.0,0.0058,1.0,1,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
it is the most valuable stamp in the world,this is the most valuable stamp in the world,0.1111,0.8889,0.0279,0.9331,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
mommy can we have a puppy please,mommy can we have a puppy please,0.0,1.0,0.007,1.0,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
the dutch and the french were the first jute traders,the dutch and the french were the first g traders,0.1,0.9,0.0025,0.3843,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
tomorrow morning she will check into the hospital,tomorrow morning she will check into the hospital,0.0,1.0,0.0054,1.0,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
the quickening of time,the opening at ten,0.75,0.25,0.0004,0.0657,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
four hundred and fifty dollars,so i have existed through this,1.2,-0.2,0.0022,0.0769,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
we ve got to walk up to the tower,we got to work up to a theory,0.4444,0.5556,0.0087,0.8027,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
she rose to her feet,she rose to her feet,0.0,1.0,0.0485,1.0,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
it is found in the indian subcontinent china and southeast asia,it is found in the indian subcontinent china in southeast asia,0.0909,0.9091,0.0077,0.9465,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
have you met catherine,have you met kathleen,0.25,0.75,0.005,1.0,1,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
an huge hole had been made by the impact of the projectile,you can recruit code and bring data back to us from projectfile,1.0,0.0,0.0026,0.1484,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
katsande and her son were accused of voter intimidation,catsand and her son were accused of voter intimidation,0.1111,0.8889,0.006,1.0,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
the instruments have names like exhaustaphone tank bass doorimba tube flute and percarsion,the issue may have names like stoutaphone tankbag dorimba to be flout and percussion,0.6923,0.3077,0.0005,1.0,1,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
remind me to send another email,remind me to send another email,0.0,1.0,0.0062,1.0,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
warriors on their return from battle may not approach the sacred hearth,warriors on their return from battle may not approach the sacred hearth,0.0,1.0,0.0052,1.0,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
also oil and coal have hidden costs that others have to pay,also oil and coal have hidden costs that others have to pay,0.0,1.0,0.0088,1.0,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
the first two seasons have been wiped although the final season is intact,the first two seasons have been wiped although the final season is intact,0.0,1.0,0.0086,1.0,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
in this game knights relay their power to friendly pieces,in this game lights rely on power to friendly pieces,0.3,0.7,0.0005,0.5913,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
he was a member of the world economic forum in davos,he was a member of the world economic forum in devos,0.0909,0.9091,0.0068,0.6013,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
salman noor,salman noah,0.5,0.5,0.0006,1.0,1,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
where did you come from,where did you come from,0.0,1.0,0.0382,1.0,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
a bird in hand is worth two in the bush,the urgent need is worse during the winter,0.8,0.2,0.0035,0.8945,1,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
pran nath was born into a wealthy family in lahore in present day pakistan,ranak was born into a wealthy family in lahore in present day pakistan,0.1429,0.8571,0.0188,1.0,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
she presses david to confront them but he refuses,he pleases david to confront them but he refuses,0.2222,0.7778,0.0025,1.0,1,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
during that period mercedes also developed a streamlined car with monocoque construction,during that period mercedes also developed a streamlined car with monocoque construction,0.0,1.0,0.005,1.0,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
what would you say is the difference between a language and a dialect,what would you say is the difference between a language and a dialect,0.0,1.0,0.0504,1.0,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
i would have won the junior olympics if not for those medaling kids,i have one judging room which is not for those needing kids,0.5385,0.4615,0.0019,0.1956,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
the album received critical acclaim from several newspapers,he pursued a perfect target for the next seven years,1.25,-0.25,0.0069,1.0,1,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
she works in the flower shop of her aunt,she works in the flower shop of her aunt,0.0,1.0,0.011,1.0,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
he was born at wichenford in worcestershire and educated at balliol college oxford,he was born at richinghurst in worcestershire and educated at balliol college oxford,0.0769,0.9231,0.0046,1.0,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
a monument to honour him exists in the village,a monument to honor him exists in the village,0.1111,0.8889,0.0041,1.0,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
mostly just the hearts of those who are trying to realize their destinies,most leads to the hearts of those who are trying to realize their destinies,0.2308,0.7692,0.0282,0.9411,1,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
dreams have probably done much to confirm that belief,dreams have probably done much to confirm that belief,0.0,1.0,0.0083,1.0,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
before being removed from the soil to represent the goddess the plants are worshipped,before being removed from the soil to represent the goddess the plants are worshipped,0.0,1.0,0.0048,1.0,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
four,four four four,2.0,-1.0,0.0014,0.0,0,0.8013,0.8329,1,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
he co discovered a couple of comets,and so we celebrate the apocalypse,1.0,0.0,0.0024,0.6075,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
can we please leave now,can we please leave now,0.0,1.0,0.0039,1.0,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
apparently most of the sentences have been written by nerds and scientists,apparently most of his sentences have been written by nerds and scientists,0.0833,0.9167,0.0082,0.8982,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
production assistants on films are sometimes attached to individual actors or filmmakers,production assistants on films are sometimes attached to individual actors or filmmakers,0.0,1.0,0.0055,1.0,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
where are the others,where are the others,0.0,1.0,0.0098,1.0,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
sylvester needed to meditate to clear his mind,sylvester needed to meditate to create his mood,0.25,0.75,0.0059,0.4247,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
if you know your heart well it will never be able to do that to you,if you know what you are doing remember to call us to continue,0.6875,0.3125,0.0231,0.6888,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
hey,hey,0.0,1.0,0.0,0.0,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
he learned to play the harmonica from his father,william took the mananaca from his father,0.5556,0.4444,0.0012,0.0349,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
although everything should be under the state s control there is a lot of violence in prisons,every one thing should be in the way of states and to make those alerts available is a process,0.9412,0.0588,0.0065,0.7266,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
at least forty one protesters were killed in the ensuing engagement,at least forty one protesters were killed in the nuising engagement,0.0909,0.9091,0.0014,0.3543,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
the rainforests are depleted we turned the planet into a waste ground,the rainforests are depleted and we turn the planet into a waste ground,0.1667,0.8333,0.0132,1.0,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
they joined the band during the encore,they joined the band during dencourt,0.2857,0.7143,0.0003,0.0216,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
the building was later used as the brewery s offices,the building was later used as the brewery s offices,0.0,1.0,0.0044,1.0,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
the film first showed hamilton s skill at filming intricate set piece action sequences,the film first showed hamilton s skill at filming intricate set piece action sequences,0.0,1.0,0.0013,1.0,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
she helped with the development of the epigraphy course at the university of bologna,she helped with the development of the apiculture course at the university of balovedia,0.1429,0.8571,0.005,0.3071,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
you cannot eat the cake and have it to,you cannot eat the cake and have it too,0.1111,0.8889,0.009,0.9922,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
in times of despair look out for the helpers and you will find hope,in time of despair the god of the vultures and the moon is magical,0.6429,0.3571,0.0068,0.875,1,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
to stuff into their own pockets,they stuffed into their own pockets,0.3333,0.6667,0.0079,1.0,1,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
down jumped the driver and out got mr pickwick,down drops the driver and osborne is defeated,0.5556,0.4444,0.0007,0.9636,1,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
a little token of appreciation,i will tell them about the cruise later,1.6,-0.6,0.0038,0.6136,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
it was occupied by the officers below the rank of lieutenant,it was occupied by the officers below the rank of lieutenant,0.0,1.0,0.019,1.0,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
he is however usually addressed as lord stern or lord stern of brentford,he is however usually addressed as lord stern or lord stern of brentford,0.0,1.0,0.002,1.0,0,0.8013,0.8329,1,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
he and his family went up north to the arctic circle to meet santa claus in finland,he and his family went up north to the arctic circle to meet santa claus in finland,0.0,1.0,0.0079,1.0,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
the department includes the orchestra choir band visual arts and theater productions,the department includes the orchestra choir band visual arts and theatre productions,0.0833,0.9167,0.0009,1.0,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
its site is now occupied by hounslow bus garage,its site is now occupied by hounslow bus garage,0.0,1.0,0.0027,1.0,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
the quadrangle was never completed at the time the college was originally constructed,the quadrangle was never completed at the time the college was originally constructed,0.0,1.0,0.0127,1.0,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
fall seven times stand up eight,for seven times stand up eight,0.1667,0.8333,0.0002,0.4608,0,0.8013,0.8329,0,0,0,base,base,0,speech_band_noise_amp0.5_dur0.0,speech_band_noise,0.5,0.0,"speech_band_noise
amp=0.5, dur=0"
