ref_sentence	hypo_sentence	probability_ref	probability_hypo	scaled_probability_hypo	cosine_similarity
any one with the slightest pretensions to refined cookery must in this particular implicitly follow the example of our friends across the channel	any one with the slightest pretensions to refined cookery must in this particular implicitly follow the example of our friends across the channel	0.75	0.7	0.9333333333333332	0.9999995377370824
in the half light he looked about at the stalls and boxes and smiled a little consciously recalling with amusement sir harry's judicial frown	in the half light he looked about at the stalls and boxes and smiled a little consciously recalling with amusement sir harry's judicial frown	0.75	0.75	1.0	0.9999995696752639
the sweetest perfumes floated through the air while thousands of birds answered the music of fountains with their songs	the sweetest perfumes floated through the air while thousands of birds answer the music of fountains whistle songs	0.75	0.35	0.4666666666666666	0.9818273448446067
when a married woman has followers and the husband don't go the wrong side of the post too or it ain't proved again him that he do they'll never let her have nothing to do with the children	when a married woman has followers and the husband don't go the wrong side of the post too or it ain't proved again him that he do they'll never let her have nothing to do with the children	0.25	0.25	1.0	0.9999999999999996
thereafter this sonnet bred in me desire to write down in verse four other things touching my condition the which things it seemed to me that i had not yet made manifest	thereafter this son had bred in me desire to write down in verse for other things touching my condition the which things it seemed to me that i had not yet made manifest	0.7	0.65	0.9285714285714287	0.8806260849808573
this sweetwater as they called him was i have since understood one of his proteges and more or less of a favourite	this sweet water as they called him was i have since understood one of his proteges and more or less of a favorite	0.45	0.3	0.6666666666666666	0.9122844512892347
and so strong was my phantasy that i wept again in very truth and said with my true voice o excellent soul how blessed is he that now looketh upon thee	and so strong was my phantasy that i wept again in very truth and said with my true voice o excellent soul how blessed is he that now looketh upon thee	0.75	0.75	1.0	0.9999999999999996
her meeting with letty was indescribably tender and the days that followed were pretty equally divided between her and her brother in nursing the one and loving the other	her meeting with letty was indescribably tender and the days that followed were pretty equally divided between her and her brother in nursing the one and loving the other	0.75	0.75	1.0	0.9999999999999996
the second was as if her flesh and bones had all been fashioned out of emerald the third appeared as snow but newly fallen	the second was as if her flesh and bones had all been fashioned out of emerald the third appeared as snow but newly fallen	0.65	0.7	1.0	0.9999999999999996
michaelis the ticket of leave apostle was speaking in an even voice a voice that wheezed as if deadened and oppressed by the layer of fat on his chest	dormice are bad neighbors for us who do not eat them preserved as the romans did what did the romans eat them said the gardener ate dormice	0.35	0.2	0.5714285714285715	0.2106237999469696
at last he sent word to say that he himself would be in england before the end of march and would see that the majesty of the law should be vindicated in his favour	at last he sent word to say that he himself would be in england before the end of march and would see that the majesty of the law should be vindicated in his favor	0.65	0.65	1.0	0.993907889023094
which thing being thus there came a day when certain ladies to whom it was well known they having been with me at divers times in my trouble were met together for the pleasure of gentle company	which thing being thus there came a day when certain ladies to whom it was well known they having been with me at divers times in my trouble were met together for the pleasure of gentle company	0.3	0.2	0.6666666666666667	0.9999999999999996
they made me think of defeated armies retreating or of ghosts who were trying desperately to get in for shelter and then went moaning on	they made me think of defeated armies retreating or of ghosts who were trying desperately to get in for shelter and then went moaning on	0.75	0.75	1.0	0.9999995022790772
mode let the tartaric acid and salt be reduced to the finest possible powder then mix them well with the flour	mode let the tartaric acid and salt be reduced to the finest possible power then mix them well with the flour	0.7	0.6	0.8571428571428572	0.9772863395476318
knowing that god sets no value upon material things he took with him no offerings or sacrifices other than symbolic objects such as paints and tobacco	knowing that god sets no value upon material things he took with him no offerings or sacrifices other than symbolic objects such as pains and tobacco	0.65	0.65	1.0	0.9458306826026858
some of the preparations of maize flour are very good and when partaken in moderation suitable food for almost everybody	some of the preparations of may's flower are very good and when partaken in moderation suitable food for almost everybody	0.75	0.65	0.8666666666666667	0.7181337440624004
during a busy period of three months the emperor tried every method except the most effectual means of indifference and contempt to reconcile this theological quarrel	during a busy period of three months the emperor tried every method except the most effectual means of indifference and contempt to reconcile this theological quarrel	0.65	0.65	1.0	0.9999999999999996
one of newsome's chief pleasures in life had been the educating of his woodland bride and it was the ambition of both that the little minnetaki and her brother be reared in the ways of white children	one of newton's chief pleasures in life had been the educating of his woodland bride and it was the ambition of both that the little minnetaki and her brother be reared in the ways of white children	0.75	0.3	0.39999999999999997	0.8254783313432588
one daring rebel was shot down and bayoneted clear behind the line of company b where he had broken through to seize the flag of my regiment	one daring rebel was shot down and bayon added clear behind the line of company b where he had broken through to seize the flag of my regiment	0.65	0.3	0.4615384615384615	0.9679244788306467
but trevelyan was of a different opinion and he was disgusted and revolted most unreasonably by the appearance of his minister's domestic arrangements	but trevalion was of a different opinion and he was disgusted and revolted most unreasonablely by the appearance of his ministers domestic arrangements	0.75	0.45	0.6	0.8769232695337819
my father has revealed the culprit's name my father thirsts for revenge as much as you do yet even he conjures you as i do to keep this secret do you not father	my father has revealed the culprit's name my father thirsts for revenge as much as you do yet even he conjures you as i do to keep this secret do you not father	0.2	0.2	1.0	0.9999999999999997
right before me i saw the long dry grass all bending toward a common center and i knew that it was an old well and that my comrade had fallen in it	right before me i saw the long dry grass all bending toward a common centre and i knew that it was an old well and that my comrade had fallen in it	0.75	0.7	0.9333333333333332	0.9961657357240695
it was prepared by dressing in the finest clothes together with some personal possessions and ornaments wrapped in several robes and finally in a secure covering of raw hide	it was prepared by dressing in the finest clothes together with some personal possessions and ornaments wrapped in several robes and finally in a secure covering of rawhide	0.75	0.6	0.7999999999999999	0.987963848160763
mode put the whole of the ingredients into a bottle and let it remain for a fortnight in a warm place occasionally shaking up the contents	mode put the whole of the ingredients into a bottle and let it remain for a fortnight in a warm place occasionally shaking up the contents	0.7	0.75	1.0	0.9999999999999992
there were a good many sheep which i knew as two or three black ewes and a black lamb or two and several others which had some distinguishing mark whereby i could tell them	there were a good many sheep which i knew as two or three black ewes and a black lamb or two and several others which had some distinguishing mark whereby i could tell them	0.75	0.75	1.0	0.9999999999999989
i cannot pretend to explain why except on the supposition that romance is dead at least in that circle of society in which the snellings move	i cannot pretend to explain why except on the supposition that romance is dead at least in that circle of society in which the smellings move	0.65	0.65	1.0	0.830437901290342
the silver is all right thank goodness she said but your banjo girl has taken a pair of your sister's silk stockings and those new shoes of hers with the silver buckles and she's left these	the daughter to be devoured by wild beasts and the mother to be burnt alive no sooner however was she reduced to ashes than the charm which held the queen's brother in the form of a stag was broken	0.3	0.3	1.0	0.3083678758008646
he gave thanks for our food and comfort and prayed for the poor and destitute in great cities where the struggle for life was harder than it was here with us	he gave thanks for our food and comfort and prayed for the poor in destitute and great cities where the struggle for life was harder than it was here with us	0.75	0.75	1.0	0.9960399660594645
now helicon must needs pour forth for me and with her choir urania must assist me to put in verse things difficult to think	now calicon must needs pour forth for me and with her choir urania must assist me to put inverse things difficult to think	0.45	0.25	0.5555555555555556	0.8096600468481915
i saw the lady who erewhile appeared veiled underneath the angelic festival direct her eyes to me across the river	i saw the lady who erewhile appeared veiled underneath the angelic festival direct her eyes to me across the river	0.3	0.35	1.0	0.9999995179694897
this book in its original form was received with favour and settled the claim of rossetti to rank as a poetic translator or indeed as a poet in his own right	this book in its original form was received with favor and settled the claim of residi to rank as a poetic translator or indeed as a poet in his own right	0.75	0.65	0.8666666666666667	0.8677153203131667
it is an idea that is worth while but unfortunately the proprietors depend too much on the decorative feature and too little on the food and how they serve it	it is an idea that is worth while but unfortunately the proprietors depend too much on the decorative feature and too little on the food and how they serve it	0.75	0.75	1.0	0.9999995805829476
but from the cautious movements of the light far below them the guide understood that the lad was at work carrying out his part of the task of rescue to the best of his ability	but from the cautious movements of the light far below them the guide understood that the lad was at work carrying out his part of the task of rescue to the best of his ability	0.75	0.75	1.0	0.9999995491379722
not that i'm interested in all this for myself he disclaimed after listening to the telecast from terra two days after his discovery	not that i'm interested in all this for myself he exclaimed after listening to the telegraph as from terror two days after his discovery	0.65	0.25	0.3846153846153846	0.7926196299014419
ardent in the prosecution of heresy cyril auspiciously opened his reign by oppressing the novatians the most innocent and harmless of the sectaries	ardent in the prosecution of heresy carroll auspiciously opened his reign by oppressing the novations the most innocent and harmless of the sectaries	0.7	0.3	0.4285714285714286	0.8221479418746761
this juice which is called citric acid may be preserved in bottles for a considerable time by covering it with a thin stratum of oil	this juice which is called citric acid may be preserved in bottles for a considerable time by covering it with a thin stratum of oil	0.3	0.65	1.0	0.9999995322773173
it is pretty clear also that the last rally of druidism against christianity took place behind his banner on the plain of moira	it is pretty clear also that the last raleigh of druidism against christianity took place behind his banner on the plain of moira	0.3	0.3	1.0	0.9146460143633175
sixty eight bishops twenty two of metropolitan rank defended his cause by a modest and temperate protest they were excluded from the councils of their brethren	sixty eight bishops twenty two of metropolis and rank defended his cause by a modest and temperate protest they were excluded from the councils of their brethren	0.65	0.65	1.0	0.9643658453984503
harry thanked him threw his saddle bags across the horse a powerful bay and giving a final wave of his hand to the sympathetic liveryman rode away	harry thanked him through his saddle bags across the horse a powerful bay and giving a final wave of his hand to the sympathetic liveryman rode away	0.65	0.15	0.23076923076923075	0.9848336478061903
but if these newspaper people waited to find out whether a report is true or false how much gossip would society get in its favorite newspapers	but if these newspaper people waited to find out whether a report is true or false how much gossip would society get in its favorite newspapers	0.65	0.65	1.0	0.9999995525591059
then she took up hansel with her rough hand and shut him up in a little cage with a lattice door and although he screamed loudly it was of no use	then she took up hansel with her rough hand and shut him up in a little cage with a latticed door and although he screamed loudly it was of no use	0.75	0.6	0.7999999999999999	0.9920114344625522
if you know how to order and do not care to count the cost when you order probably the best dinner at these restaurants can be had at either blanco's or the poodle dog	if you know how to order and do not care to count the cost when you order probably the best dinner at these restaurants can be had at either blanco's or the poodle dog	0.65	0.65	1.0	0.999992389705983
everywhere that slave morality gains the ascendancy language shows a tendency to approximate the significations of the words good and stupid	everywhere that slave morality gains the ascendancy language shows a tendency to approximate the significations of the word good and stupid	0.75	0.75	1.0	0.993966581307042
put the udder into a stewpan with sufficient water to cover it let it stew gently till quite done when take it out to cool	put the utter into a stewpan with sufficient water to cover it let it stew gently till quite done when take it out to cool	0.4	0.4	1.0	0.7878551573813947
nor had this good woman's officious labours taken the least from the awkwardness of the silence which as soon as the bustle she had made was over returned in its full force	nor had this good woman's officious labours taken the least from the awkwardness of the silence which as soon as the bustle she had made was over returned in its full force	0.75	0.75	1.0	0.9999922295241408
salad two cups of apples cut into small pieces one cup celery cut into small pieces one cup english walnuts	salad two cups of apples cut into small pieces one cup celery cut into small pieces one cup english wallets	0.65	0.15	0.23076923076923075	0.9220923401856329
we do not hate you as you say the blueskins do nor are we savage or cruel but we do not want you here and i am really puzzled what to do with you	we do not hate you as you say the blueskins do nor are we savage or cruel but we do not want you here and i'm really puzzled what to do with you	0.75	0.75	1.0	0.9968464304817125
in rear of all the group here treated of two old men i beheld unlike in habit but like in gait each dignified and grave	in rear of all the group here treated of two old men i beheld unlike in habit but like in gate each dignified and grave	0.65	0.45	0.6923076923076923	0.9668480932195713
if you would permit me said the artist looking at phoebe i should like to try whether the daguerreotype can bring out disagreeable traits on a perfectly amiable face	if you would permit me said the artist looking at phoebe i should like to try whether the decaro type can bring out disagreeable traits on a perfectly amiable face	0.75	0.7	0.9333333333333332	0.8718151295224289
but this power of discernment was denied them and only in after years with the loved ones of their own firesides close about them was the whole picture revealed	but this power of discernment was denied them and only in after years with the loved ones of their own firesides close about them was the whole picture of yield	0.75	0.4	0.5333333333333333	0.9093681195263069
the terran public wanted to hear about martians and if live martians couldn't be found a room full of dead ones was the next best thing	the terran public wanted to hear about martians and if live martians couldn't be found a room full of dead ones was the next best thing	0.65	0.3	0.4615384615384615	0.9999999999999991
the light thrown down by the shade fell dazzlingly on the white pillow sunk by the weight of her head reposing with closed eyes and dark hair done up in several plaits for the night	the light thrown down by the shade fell dazzlingly on the white pillow sunk by the weight of her head reposing with closed eyes and dark hair done up in several plates for the night	0.75	0.75	1.0	0.9866386374239824
she has a knack of getting people to do what she wishes and to give her what she wants which is a little short of miraculous	she has a knack of getting people to do what she wishes and to give her what she wants which is a little short of miraculous	0.75	0.75	1.0	0.9999999999999993
your apartment is ready you may send your clothes you shall have a servant a gondola at your orders my own table and ten sequins a month	your apartment is ready you may send your clothes you shall have a servant a gondola at your orders my own table and ten sequins a month	0.3	0.25	0.8333333333333334	0.9999999999999989
so they followed her through the low archway and in a room beyond very simply furnished sat a young girl engaged in darning a pair of pink stockings	so they followed her through the low archway and in a room beyond very simply furnished sat a young girl engaged in darning a pair of pink stockings	0.75	0.75	1.0	0.9999999999999992
painting he tells us is of a different quality to mathematics and finish in art is adding more fact	painting he tells us is of a different quality to mathematics and finish in art is adding more effect	0.3	0.45	1.0	0.9809488398760409
then back i turned my face to those high things which moved themselves towards us so sedately they had been distanced by new wedded brides	then back i turned my face to those high things which moved themselves towards us so sedately they had been distanced by new wedded brides	0.3	0.45	1.0	0.99999965923469
when it was evening he led his band into a nearby street and in his disguise approached the merchant's house he knocked at the door	when it was evening he led his band into a near by street and in his disguise approached the merchant's house he knocked at the door	0.35	0.65	1.0	0.9955983581031791
the fact of having given mary ann a wedding present seems to fill them with a feeling of rancorous acidity which to me is inexplicable	the fact of having given marianna wedding present seems to fill them with a feeling of rancorous assidity which to me is inexplicable	0.45	0.45	1.0	0.8521028820216292
he entered the guard room there the guards stood drawn up in line with carbines at their shoulders but they were sound asleep	he entered the guard room there the guards stood drawn up in line with carbines at their shoulders but they were sound asleep	0.75	0.6	0.7999999999999999	0.9999999999999994
missus horton rose from her seat moved the decanters and fruit round the table stirred the fire and came back to her seat again before another word was uttered	missus horton rose from her seat moved the decanters and fruit round the table stirred the fire and came back to her seat again before another word was uttered	0.6	0.5	0.8333333333333334	0.9999994665234088
at another time when i was fourteen years old we had just left fort ellis on the assiniboine river and my youngest uncle had selected a fine spot for our night camp	at another time when i was fourteen years old we had just left fort ellis on the ascendable river and my youngest uncle had selected a fine spot for our night camp	0.65	0.6	0.923076923076923	0.9182291744229081
he was mounted upon a powerful horse and had on a coat of mail with four of the pistols they call petronels in that country at his waist	he was mounted upon a powerful horse and had on a coat of mail with four of the pistols they called petronelles in that country at his waist	0.75	0.75	1.0	0.9842841859464488
cabbage salad chop or shave fine half a medium size head of cabbage that has been left in cold water until crisp then drain	cabbage salad chop or shave fine half a medium sized head of cabbage that has been left in cold water until crisp then drain	0.75	0.65	0.8666666666666667	0.9995965647832632
michaelis the ticket of leave apostle smiled vaguely with his glued lips his pasty moon face drooped under the weight of melancholy assent	macallis the ticket of leave a possel smiled vaguely with his glued lips his pasty moon face drooped under the weight of melancolia scent	0.3	0.2	0.6666666666666667	0.7225678785945544
there were no breastworks yet that one little brigade of hamilton's division stood there in the open and repulsed assault after assault	there were no breastworks yet that one little brigade of hamilton's division stood there in the open and repulsed a salt after a salt	0.75	0.3	0.39999999999999997	0.885032680554583
grant was only a few miles away but although commander in chief he knew nothing of the hardest fought battle of the civil war until it was over	grant was only a few miles away but although the commander in chief he knew nothing of the hardest fought battle of the civil war until it was over	0.3	0.4	1.0	0.9931194104974912
this was not the fashion of a year ago when they exchanged a friendly word or two but harry knew its cause now nobody could trust anybody else	this was not the fashion of a year ago when they exchanged a friendly word or two but harry knew its cause now nobody could trust anybody else	0.65	0.75	1.0	0.9999993628402369
but sometimes he straightens the joint and holds his lip out before him and then its pincers catch hold of things he does this when he is hungry	but sometimes he straightened the joint and holds his lip out before him and then its pincers catch hold of things he does this when he is hungry	0.3	0.2	0.6666666666666667	0.9914518236020353
it was a summer night and the guests were wandering in and out at will and through house and garden amid lovely things of all colors and odors	it was a summer night and the guests were wandering in and out at will and through house and garden amid lovely things of all colors and odours	0.75	0.75	1.0	0.9970426964681818
cauliflower mayonnaise take cold boiled cauliflower break into branches adding salt pepper and vinegar to season	and this verity the epistle further confirmed with rows of full stops to the extent of nearly half a page next there followed a few reflections of a correctitude so remarkable that i have no choice but to quote them what	0.45	0.25	0.5555555555555556	0.09761463601319707
a thousand thousand voices are heard but so finely blended they seem a part of the night itself and make a deeper silence	a thousand thousand thousand voices are heard but so finally blended they seem a part of the night itself and make a deeper silence	0.75	0.75	1.0	0.9763071289441042
i saw but few inhabitants during my excursion but i met a crowd on the beach drying salting and loading codfish the principal article of exportation	i saw but few inhabitants during my excursion but i met a crowd on the beach drying salting and loading codfish the principal article of exportation	0.65	0.7	1.0	0.9999994884743061
it requires some self communion to prepare ourselves for good fortune as well as to encounter difficulty and danger and disgrace	it requires some self communion to prepare ourselves for good fortune as well as to encounter difficulty and danger and disgrace	0.75	0.75	1.0	0.9999995203578258
missus bozzle who well understood that business was business and that wives were not business felt no anger at this and handed her husband his best coat	missus bosle who well understood that business was business and that wives were not business felt no anger at this and handed her husband his best coach	0.75	0.65	0.8666666666666667	0.8485652625559295
i don't want you to i love to see you so young and happy only you are not the old david and i've got to get acquainted with the new one	i don't want you to i love to see you so young and happy only you are not the old david and i've got to get acquainted with the new one	0.65	0.65	1.0	0.9999996068479398
bees too strange to say had thought it worth their while to come hither possibly from the range of hives beside some farm house miles away	bees too strange to say had thought it worth their while to come hither possibly from the range of hives beside some farm house miles away	0.15	0.2	1.0	0.9999995863590987
there was nothing said about the sort of accommodation which would be provided nothing about the kind of establishment which was maintained or the table which was kept	there was nothing set about the sort of accommodation which would be provided nothing about the kind of establishment which was maintained or the table which was kept	0.65	0.45	0.6923076923076923	0.9557367065800225
he had gambled and lost a great deal and his brother was his most bitter enemy because he was infatuated with the idea that he had tried to poison him	he had gambled and lost a great deal and his brother was as most bitter enemy because he was infatuated with the idea of that he had tried to poison him	0.65	0.45	0.6923076923076923	0.9853685596579201
once more stacy approached the sombrero his pony running well and as he drew near it they saw him rise in his saddle just as tad butler had done a few minutes before	that would be an incorrect answer the definition given by that authority i have every reason to believe is the correct one the generally accepted one the authority referred to	0.45	0.65	1.0	0.06715384308082188
the coals in the grate settled down with a slight crash and michaelis the hermit of visions in the desert of a penitentiary got up impetuously	the coals in the great settled down with a slight crash and the chalice the hermit of visions in the desert of a penitentiary got up impetuously	0.35	0.1	0.28571428571428575	0.8122273704902028
here said one of their guides as the procession halted before the little stone building is the palace of tourmaline who is our queen	here said one of their guides as the procession halted before the little stone building is the palace of tormenting who is our queen	0.25	0.25	1.0	0.8235431485035691
presently against one of those banks i saw a sort of shed thatched with the same wine colored grass that grew everywhere	presently against one of those banks i saw a sort of shed thatched with the same wine colored grass that grew everywhere	0.65	0.65	1.0	0.9999994572823071
she was four years older than i to be sure and had seen more of the world but i was a boy and she was a girl and i resented her protecting manner	she was four years older than i to be sure and had seen more of the world but i was a boy and she was a girl and i resented her protecting manner	0.75	0.75	1.0	0.9999999999999996
it is obviously unnecessary for us to point out how luminous these criticisms are how delicate in expression	it is obviously unnecessary for us to point out how luminous these criticisms are how delicate in expression	0.45	0.55	1.0	0.9999999999999996
in fact there is nothing he can do in these dominions as well as our nomes whose numbers are so great that it worries us to keep them all busy	in fact there is nothing he can do in these dominions as well as our gnoles whose numbers are so great that it worries us to keep them all busy	0.45	0.25	0.5555555555555556	0.8618204093299534
if permitted by the historical connection which though slight was essential to his plan the author would very willingly have avoided anything of this nature	if permitted by the historical connection which though slight was essential to his plan the author would very willingly have avoided anything of this nature	0.45	0.4	0.888888888888889	0.9999999999999991
this second part is divided into two for in the one i speak of the eyes which are the beginning of love in the second i speak of the mouth which is the end of love	this second part is divided into two for in the one i speak of the eyes which are the beginning of love in the second i speak of the mouth which is the end of love	0.65	0.65	1.0	0.9999999999999998
from under the lining he now produced a collection of brilliantly colored paper figures several inches high and stiff enough to stand alone	from under the lining he now produced a collection of brilliantly colored paper figures several inches high and stiff enough to stand alone	0.9	0.9	1.0	0.9999999999999993
they cluster around me their hands are taloned their eyes are red like flame burning in darkness	they cluster around me their hands are talent their eyes are red like flame burning in darkness	0.65	0.45	0.6923076923076923	0.9326824314471249
the slant of the moon presaged evil for the king of vendhya the stars are in turmoil the serpent in the house of the elephant	the slant of the moon presaged evil for the king of vendia the stars are in turmoil the serpent in the house of the elephant	0.1	0.2	1.0	0.9478285181057516
not only rome with no such splendid car e'er gladdened africanus or augustus but poor to it that of the sun would be	not only rome with no such splendid car ere gladdened africanus or augustus but poor to it that of the sun would be	0.1	0.1	1.0	0.9931467186492242
whence she to me in those desires of mine which led thee to the loving of that good beyond which there is nothing to aspire to	whence she to me in those desires of mind which led thee to the loving of that good beyond which there is nothing to aspire too	0.4	0.4	1.0	0.9681863739581439
but by the largess of celestial graces which have such lofty vapours for their rain that near to them our sight approaches not	but by the largest of celestial graces which have such lofty vapours for their rain that near to them our sight approaches not	0.2	0.15	0.7499999999999999	0.9512166371174126
and now it had come to pass that his sole remaining ally mister samuel bozzle the ex policeman was becoming weary of his service	and now it had come to pass that his soul remaining ally mister samuel basle the x policeman was becoming weary of his service	0.45	0.15	0.3333333333333333	0.8320447904804085
when he and i happened to be left together he naturally wondered after having seen the beautiful wife where the lucky husband might be	when he and i happen to be left together he naturally wondered after having seen the beautiful wife where the lucky husband might be	0.6	0.65	1.0	0.9941529099239116
without any legal sentence without any royal mandate the patriarch at the dawn of day led a seditious multitude to the attack of the synagogues	without any legal sentence without any royal mandate the patriarch at the dawn of the day led a seditious multitude to the attack of the synagogues	0.3	0.3	1.0	0.9939469198731478
it was evident that the race had degenerated like many a noble race besides in consequence of too strict a watchfulness to keep it pure	it was evident that the race had degenerated like many a noble race besides in consequence of too strict a watchfulness to keep it pure	0.65	0.65	1.0	0.9999999999999996
i was persuaded that somebody besides that cousin got a profit out of mary ann's engagement ring but i handed over the amount	i was persuaded that somebody besides that cousin got a prophet out of marian's engagement ring but i handed over the amount	0.55	0.25	0.45454545454545453	0.8640852355567559
but deucalion and pyrrha were very sad for they knew that they were the only persons who were left alive in all the land	but da kalian and para were very sad for they knew that they were the only persons who were left alive and all the land	0.75	0.45	0.6	0.7047831373970834
thou like arcturus steadfast in the skies with tardy sense guidest thy kingdom fair bearing alone the load of liberty	thou like arterous steadfast in the skies with tardy sense guidest by kingdom fair bearing alone the load of liberty	0.75	0.25	0.3333333333333333	0.9037854018082374
i frequently thought it would be pleasant to split the difference with that mule and i would gladly have done so if i could have gotten one half of his no	i frequently thought it would be pleasant to split the difference with that mule and i would gladly have done so if i could have gotten one half of his know	0.35	0.35	1.0	0.986848633694871
the only true motive for putting poetry into a fresh language must be to endow a fresh nation as far as possible with one more possession of beauty	the only true motive for putting poetry into a fresh language must be to endow a fresh nation as far as possible with one more possession of beauty	0.65	0.75	1.0	0.9999999999999996
after reading one or two of the political articles he arrived at the columns specially devoted to fashionable intelligence	after reading one or two of the political articles he arrived at the columns specially devoted to fashionable intelligence	0.75	0.65	0.8666666666666667	0.9999999999999993
one day when i rode over to the shimerdas i found antonia starting off on foot for russian peter's house to borrow a spade ambrosch needed	one day when i rode over to the shimerdas i found antonia starting off on foot for russian peter's house to borrow a spade ambrosch needed	0.85	0.95	1.0	0.9999999999999993
meanwhile all the rest of the people in the castle had been wakened at the same moment as the princess and they were now extremely hungry	meanwhile all the rest of the people in the castle had been awakened at the same moment as the princess and they were now extremely hungry	0.65	0.65	1.0	0.9943635657535748
he had been a clerk in a banking house and was transported for embezzlement though by some grave doubts as to his guilt were entertained	he had been a clerk in a banking house and was transported for embezzlement though by some grave doubts as to his guilt were entertained	0.75	0.65	0.8666666666666667	0.9999999999999989
the good supreme sole in itself delighting created man good and this goodly place gave him as hansel of eternal peace	the good supreme soul in itself delighting created man good and this goodly place gave him as hansel of eternal peace	0.15	0.25	1.0	0.9445932937400938
she knew nothing of the place had nowhere to go nowhere she wanted to go had not a thought to tell her what question to ask if she met a living soul	she knew nothing of the place had nowhere to go nor were she wanted to go had not a thought to tell her what question to ask if she met a living soul	0.2	0.3	1.0	0.9799356797368571
to say that the fish rose at once and swallowed the bait hook and all but feebly expresses the justice done to the cakes by that long suffering man	to say that the fish rose at once and swallowed the bait hook and all but feebly expresses the justice done to the cakes by that long suffering man	0.75	0.55	0.7333333333333334	0.9999993616929511
forgive the duties of my office and believe that no one is half so much concerned if it robs you of any degree of happiness as i myself am	forgive the duties of my office and believe that no one is half so much concerned if it robs you of any degree of happiness as i myself am	0.65	0.65	1.0	0.9999993684456365
he sat still and passive his head resting against the back of the wooden rocking chair his hands relaxed upon the arms	he sat still and passive his head resting against the back of the wooden rocking chair his hands relaxed upon the arms	0.9	0.85	0.9444444444444444	0.9999994363476695
this was the old establishment of ursus its proportions augmented by success and improved from a wretched booth into a theatre	this was the old establishment of verses its proportions augmented by success and improved from a wretched booth into a theater	0.65	0.65	1.0	0.7898954899131168
come in and stop with me and no harm shall come to you and so saying she took them both by the hand and led them into her cottage	come in and stop with me and no harm shall come to you and so saying she took them both by the hand and led them into her cottage	0.7	0.75	1.0	0.9999995495475479
a distinct promise of a hundred pounds was made to him if he would have the child ready to hand over to trevelyan on trevelyan's arrival in england	a distinct promise of a hundred pounds was made to him if he would have the child ready to hand over to travailian on travailians arrival in england	0.75	0.6	0.7999999999999999	0.9238514804001136
show mister north out he said and go down to the barracks and tell troke that kirkland is to have a hundred lashes to morrow	show mister north out he said and go down to the barracks until true that kirklin is to have a hundred lashes to morrow	0.45	0.2	0.4444444444444445	0.9340288897781368
place it over the fire keep constantly stirring to prevent its burning and when quite dry put in a small piece of butter	place it over the fire keep constantly stirring to prevent its burning and when quite dry put in a small piece of butter	0.75	0.65	0.8666666666666667	0.999999495443446
a floodlight was on in the room inside and lattimer was going around looking at things while a space force officer stood by the door	the daughter to be devoured by wild beasts and the mother to be burnt alive no sooner however was she reduced to ashes than the charm which held the queen's brother in the form of a stag was broken	0.65	0.2	0.3076923076923077	0.11483655214417746
she stood for a moment on the hearth and in sad dreamy mood listened to the howling swoops of the wind making the house quiver and shake	she stood for a moment on the hearth and in sad dreamy mood listened to the howling swips of the wind making the house quiver and shake	0.75	0.65	0.8666666666666667	0.9871703617894352
we passed around atlanta crossed the chattahoochee and traveled back over the same route on which we had made the arduous campaign under joe johnston	we passed around atlanna crossed the chatta hutchee and travelled back over the same route on which we had made the arduous campaign under joe johnson	0.7	0.4	0.5714285714285715	0.8851425915593674
heaven help that body which a little mind housed in a head lacking ears tongue and eyes and senseless but for smell can tyrannise	heaven help that body which a little mind housed in a head lacking ears tongue and eyes in senseless but for smell can tyrannize	0.4	0.15	0.37499999999999994	0.9861903214209834
when quite crisp dip one side of the sippet into the beaten white of an egg mixed with a little flour and place it on the edge of the dish	dormice are bad neighbors for us who do not eat them preserved as the romans did what did the romans eat them said the gardener ate dormice	0.65	0.25	0.3846153846153846	0.2377042188044581
he mentioned the name of one of the old servants at mount morven who had attached himself to randal after the breakup of the family	he mentioned the name of one of the old servants at mount morven who had attached himself to randal after the break up of the family	0.65	0.7	1.0	0.9951532479116113
it is lined with emerald algae and mosses and shaded with alder willow and thorn bushes which give it a fine setting	it is lined with emerald algae and mosses and shaded with alder willow and thorn bushes which give it a fine setting	0.75	0.75	1.0	0.9999995649155018
the joyous convulsion of laughter was as a tribute paid they submitted to it gladly but almost mechanically	the joyous convulsion of laughter was as a tribute paid they submitted to it gladly but almost mechanically	0.65	0.45	0.6923076923076923	0.9999994619651963
of course i know bartley she said at last that after this you won't owe me the least consideration but we sail on tuesday	of course i know partly she said at last that after this you won't only the least consideration but we sail on tuesday	0.3	0.2	0.6666666666666667	0.8021655634227948
i must not conclude without expressing my most sincere thanks to my critics and to the public for the leniency and consideration with which they have treated my adventures	i must not conclude without expressing my most sincere thanks to my critics and to the public for the leniency and consideration with which they have treated my adventures	0.75	0.75	1.0	0.9999994872736827
i'll tell you what it is b exclaimed missus bozzle it's my belief as he ain't quite right up here and missus bozzle touched her forehead	will you let annabel ask her if she sees what it is you hold in your arms again the voice was soft and wheedling no annabel said aunt rachel faintly will you rock again	0.7	0.3	0.4285714285714286	0.3298280371525219
others had died before during the twenties and death during the last round was in some ways easier than defeat	others had died before during the twentys and death during the last round was in some ways easier than defeat	0.65	0.45	0.6923076923076923	0.9198157860701255
